,created_at,text
1077,2022-12-04 15:50:41+00:00,"@Mark_Crypto_off JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/f88rAWZUDX"
1078,2022-12-04 15:50:39+00:00,"@ganner99 @nanogamesio @Ganesh_vnkt @EFF_Ester @PradeepTuli4 @mpradeepkumar6 @Thatcha95846174 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/qxxzJoYFCx"
1079,2022-12-04 15:50:38+00:00,"@CurrencyNews JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/LLuym0qc6B"
1080,2022-12-04 15:50:37+00:00,"@yurosako @cryptocomnft @DamianSpriggs JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/RiH4DiEtgF"
1081,2022-12-04 15:50:34+00:00,"@esatoshiclub I love the freedom of speech on Twitter 
Nice one #ElonMusk"
1082,2022-12-04 15:50:33+00:00,"@Jimakos13 @Theta_Network @capitalcom @ThetaCon22 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/qOjt2TM8nH"
1083,2022-12-04 15:50:32+00:00,"@harvwex @BillAckman JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/F3hm9Ij9Xp"
1084,2022-12-04 15:50:31+00:00,"@Coinzonestats @amazon @Twitter @TechInsider JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/SNubWxise7"
1085,2022-12-04 15:50:30+00:00,"@Crypto_sarah11 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/mZfT2WOn0m"
1086,2022-12-04 15:50:30+00:00,"Week stats  🟩🟩🟩🟩🟩🟩🟩
https://t.co/3RW1Yvkiis 

#nft #nfts #NFTCommunity #NFTCollection #NFTGiveaways #CryptoNews #Cryptocurrecy #bitcoin #биткоин #дефи #нфт #крипта #листинг #elonmusktwitter #elonmusk https://t.co/mVyRLxfHZb"
1087,2022-12-04 15:50:29+00:00,"@prudensfx JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/JIeA82q2g9"
1088,2022-12-04 15:50:28+00:00,"@Akira_OX004 @meadowlaunch JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/BaLmJxVEJ9"
1089,2022-12-04 15:50:28+00:00,"@AsiaAdept JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/EyW08dBXzW"
1090,2022-12-04 15:50:26+00:00,"@Crypto__emily JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/MULuBsiU60"
1091,2022-12-04 15:50:26+00:00,"#Elonmusk  #BretWeinstein  #Global #ComeTogether 

Was the internet a test?

I think we may have failed!

What do you think? https://t.co/jzycLrkJdb"
1092,2022-12-04 15:50:25+00:00,"@ourcryptotalk JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/VeHQviOwE4"
1093,2022-12-04 15:50:23+00:00,"@Crypto__emily JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/cPOtvtXDSw"
1094,2022-12-04 15:50:22+00:00,"@cryptobaddie1 JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/PC5EX6A0gk"
1095,2022-12-04 15:50:17+00:00,"@MartiniGuyYT JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/Dja4JHadTX"
1096,2022-12-04 15:50:17+00:00,"@TrueGemHunter JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/fOXivvBglh"
1097,2022-12-04 15:50:16+00:00,"@TrueGemHunter JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/jpsq0uiwQx"
1098,2022-12-04 15:50:14+00:00,"@RareLazyApepes JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/inRlxmp168"
1099,2022-12-04 15:50:11+00:00,"@Cryptoking JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/hDs9EJ8U9k"
1100,2022-12-04 15:50:11+00:00,"@Crypto_Ramos_86 @Crypto__Diva @KMbappe JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/O1Xcoluwu7"
1101,2022-12-04 15:50:10+00:00,"@bitindichain JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/wEVxZI653w"
1102,2022-12-04 15:50:08+00:00,"@markwild_369 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Goat05g8nI"
1103,2022-12-04 15:50:08+00:00,"@ourcryptotalk JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/BpMDrFtjMC"
1104,2022-12-04 15:50:07+00:00,"@BNBSwap JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/04ORHkUBAM"
1105,2022-12-04 15:50:05+00:00,"@MasterKey_Fin @OfficialTravlad @TheVaultFinance @VaultNovation @SnoopDogg JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/yTBtDLyh9L"
1106,2022-12-04 15:50:03+00:00,"@SHIBSTEVE JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk"
1107,2022-12-04 15:50:01+00:00,"@TKralow JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/Qdy7WOzqEa"
1108,2022-12-04 15:49:58+00:00,"@bscwhalegems JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/Afxp50nLJQ"
1109,2022-12-04 15:49:57+00:00,"@Sir_unemployed JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/636Gw1rjJs"
1110,2022-12-04 15:49:57+00:00,"@0xEthereumYoda JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/pRWW6x8R4I"
1111,2022-12-04 15:49:55+00:00,"@the_eagleNFT JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/PAw7AeC5HY"
1112,2022-12-04 15:49:54+00:00,"@Tanha40767527 @digicomfinance JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/vNn1iLhiya"
1113,2022-12-04 15:49:53+00:00,"@SmartCryptoNew1 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1TnC3SyWLI"
1114,2022-12-04 15:49:53+00:00,"#ElonMusk  #ElonGOAT #elon_musk 

Wouldn't Elon make a great #POTUS ?

This is the guy you not only want running Twitter this the guy you want running the country instead of THE bumbling idiots the establishment and the MSM wants you to choose."
1115,2022-12-04 15:49:53+00:00,"@MrDacoit JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/HkywyCQVQl"
1116,2022-12-04 15:49:53+00:00,"@cryptojack JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1c3n2mdys0"
1117,2022-12-04 15:49:53+00:00,"@AJ_cryptoo JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/zgqwyt4ieE"
1118,2022-12-04 15:49:52+00:00,"@JLCrypto6264 @spadebreak @ZorroE7 @nextep_crypto JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1U4Oe4Ucw3"
1119,2022-12-04 15:49:51+00:00,"@MonstersCoins JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/J94XE25GYR"
1120,2022-12-04 15:49:50+00:00,"@BSCGemsAlert JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/KNUv46slhW"
1121,2022-12-04 15:49:50+00:00,"@realBitcoinClub JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/gRMRVMQGAi"
